cell,violations,latitude,longitude,junction_label,police_station,is_named_junction,label,event_congestion_raw,strategic_raw,junction_raw,c_violation,c_event,c_junction,c_strategic,impact_score,top_violations,peak_hour,peak_hour_label
"13.01,77.706",1,13.0102517,77.7064717,No Junction,K.R. Pura,0,"Zone 13.01, 77.706",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,2,02:00–03:00 IST
"13.01,77.703",1,13.0104035,77.7029393,No Junction,K.R. Pura,0,"Zone 13.01, 77.703",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,12,12:00–13:00 IST
"13.01,77.701",1,13.0103456,77.7008564,No Junction,K.R. Pura,0,"Zone 13.01, 77.701",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,2,02:00–03:00 IST
"13.01,77.614",1,13.0097381,77.6136305,No Junction,K.G. Halli,0,"Zone 13.01, 77.614",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,9,09:00–10:00 IST
"13.01,77.57",1,13.0098341,77.5703633,No Junction,Malleshwaram,0,"Zone 13.01, 77.57",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,6,06:00–07:00 IST
"12.931,77.683",1,12.9308771,77.6831387,No Junction,HAL Old Airport,0,"Zone 12.931, 77.683",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,9,09:00–10:00 IST
"13.012,77.666",1,13.012204,77.6663335,No Junction,Banaswadi,0,"Zone 13.012, 77.666",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"13.012,77.596",1,13.0118633,77.5955789,No Junction,R.T. Nagar,0,"Zone 13.012, 77.596",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,6,06:00–07:00 IST
"13.012,77.579",1,13.0115153,77.5793922,No Junction,Sadashivanagar,0,"Zone 13.012, 77.579",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,3,03:00–04:00 IST
"13.012,77.548",1,13.0121367,77.5475333,No Junction,Rajajinagar,0,"Zone 13.012, 77.548",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking Near Road Crossing 50% · Wrong Parking 50%,3,03:00–04:00 IST
"13.012,77.546",1,13.0122967,77.545895,No Junction,Rajajinagar,0,"Zone 13.012, 77.546",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,6,06:00–07:00 IST
"13.012,77.535",1,13.01236,77.535425,No Junction,Rajajinagar,0,"Zone 13.012, 77.535",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,11,11:00–12:00 IST
"13.012,77.53",1,13.0121483,77.5295533,No Junction,Rajajinagar,0,"Zone 13.012, 77.53",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking In A Main Road 50% · No Parking 50%,3,03:00–04:00 IST
"13.012,77.528",1,13.0116044,77.5284801,No Junction,Rajajinagar,0,"Zone 13.012, 77.528",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking In A Main Road 50% · No Parking 50%,2,02:00–03:00 IST
"12.93,77.74",1,12.9298278,77.7403797,No Junction,Whitefield,0,"Zone 12.93, 77.74",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking In A Main Road 50% · Wrong Parking 50%,9,09:00–10:00 IST
"12.935,77.56",1,12.9345467,77.560455,No Junction,Banashankari,0,"Zone 12.935, 77.56",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking Near Road Crossing 50% · Wrong Parking 50%,7,07:00–08:00 IST
"13.009,77.557",1,13.0087183,77.5570567,No Junction,Malleshwaram,0,"Zone 13.009, 77.557",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,1,01:00–02:00 IST
"12.93,77.625",1,12.9301684,77.624625,No Junction,Adugodi,0,"Zone 12.93, 77.625",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,7,07:00–08:00 IST
"13.009,77.537",1,13.0092855,77.5374313,No Junction,Rajajinagar,0,"Zone 13.009, 77.537",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 50% · Parking In A Main Road 50%,6,06:00–07:00 IST
"13.009,77.483",1,13.0094112,77.4831619,No Junction,Kamakshipalya,0,"Zone 13.009, 77.483",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,12,12:00–13:00 IST
"13.008,77.758",1,13.0075772,77.7575726,No Junction,Mahadevapura,0,"Zone 13.008, 77.758",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,11,11:00–12:00 IST
"13.008,77.709",1,13.0075149,77.7093917,No Junction,K.R. Pura,0,"Zone 13.008, 77.709",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,12,12:00–13:00 IST
"12.936,77.593",1,12.9357925,77.5926466,No Junction,Wilson Garden,0,"Zone 12.936, 77.593",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,6,06:00–07:00 IST
"12.936,77.533",1,12.9355291,77.5327575,No Junction,Banashankari,0,"Zone 12.936, 77.533",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,4,04:00–05:00 IST
"12.937,77.569",1,12.9365483,77.5685775,No Junction,Basavanagudi,0,"Zone 12.937, 77.569",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,11,11:00–12:00 IST
"12.937,77.532",1,12.9368767,77.53249,No Junction,Banashankari,0,"Zone 12.937, 77.532",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,4,04:00–05:00 IST
"12.937,77.492",1,12.9365267,77.4924997,No Junction,Kengeri,0,"Zone 12.937, 77.492",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,10,10:00–11:00 IST
"12.936,77.749",1,12.93600269327434,77.74866616520504,No Junction,Whitefield,0,"Zone 12.936, 77.749",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 50% · Parking Near Bustop/School/Hospital Etc 50%,12,12:00–13:00 IST
"12.93,77.628",1,12.9304126,77.627941,No Junction,Adugodi,0,"Zone 12.93, 77.628",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,3,03:00–04:00 IST
"13.009,77.553",1,13.0092258,77.553056,No Junction,Malleshwaram,0,"Zone 13.009, 77.553",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,5,05:00–06:00 IST
"13.195,77.684",1,13.1946804,77.6837509,No Junction,Devanahalli Airport,0,"Zone 13.195, 77.684",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,3,03:00–04:00 IST
"12.817,77.69",1,12.817297,77.6899428,No Junction,Electronic City,0,"Zone 12.817, 77.69",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,2,02:00–03:00 IST
"12.814,77.692",1,12.8141119,77.6924135,No Junction,Electronic City,0,"Zone 12.814, 77.692",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking In A Main Road 33% · Wrong Parking 33%,9,09:00–10:00 IST
"12.811,77.695",1,12.8111921,77.6946316,No Junction,Electronic City,0,"Zone 12.811, 77.695",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking On Footpath 50% · No Parking 50%,3,03:00–04:00 IST
"12.808,77.698",1,12.8078253,77.6977015,No Junction,Electronic City,0,"Zone 12.808, 77.698",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 25% · No Parking 25%,12,12:00–13:00 IST
"13.294,77.533",1,13.293684372967755,77.53250753446538,No Junction,No Police Station,0,"Zone 13.294, 77.533",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,12,12:00–13:00 IST
"13.2,77.685",1,13.1996403,77.6848189,No Junction,Devanahalli Airport,0,"Zone 13.2, 77.685",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,4,04:00–05:00 IST
"12.985,77.614",1,12.984553,77.6143807,No Junction,Pulikeshinagar(F.Town),0,"Zone 12.985, 77.614",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,10,10:00–11:00 IST
"13.198,77.671",1,13.19835,77.6705883,No Junction,Devanahalli Airport,0,"Zone 13.198, 77.671",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,6,06:00–07:00 IST
"12.933,77.555",1,12.932515,77.554695,No Junction,Banashankari,0,"Zone 12.933, 77.555",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,2,02:00–03:00 IST
"13.01,77.557",1,13.0103367,77.5568067,No Junction,Malleshwaram,0,"Zone 13.01, 77.557",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,5,05:00–06:00 IST
"13.198,77.715",1,13.1975265,77.71528,No Junction,Devanahalli Airport,0,"Zone 13.198, 77.715",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,13,13:00–14:00 IST
"13.198,77.702",1,13.1981535,77.7024609,No Junction,Devanahalli Airport,0,"Zone 13.198, 77.702",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,3,03:00–04:00 IST
"13.198,77.695",1,13.198489,77.6950604,No Junction,Devanahalli Airport,0,"Zone 13.198, 77.695",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,10,10:00–11:00 IST
"13.198,77.692",1,13.1979871,77.6917268,No Junction,Devanahalli Airport,0,"Zone 13.198, 77.692",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,5,05:00–06:00 IST
"12.84,77.664",1,12.8400091,77.6639803,No Junction,Electronic City,0,"Zone 12.84, 77.664",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,6,06:00–07:00 IST
"13.243,77.713",1,13.2433331,77.7132844,No Junction,Devanahalli Airport,0,"Zone 13.243, 77.713",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,11,11:00–12:00 IST
"13.242,77.713",1,13.2421766,77.7128104,No Junction,Devanahalli Airport,0,"Zone 13.242, 77.713",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,9,09:00–10:00 IST
"13.242,77.707",1,13.2424368,77.7068652,No Junction,Devanahalli Airport,0,"Zone 13.242, 77.707",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,5,05:00–06:00 IST
"13.205,77.677",1,13.2046159,77.6772331,No Junction,Devanahalli Airport,0,"Zone 13.205, 77.677",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"13.203,77.678",1,13.2034529,77.6779831,No Junction,Devanahalli Airport,0,"Zone 13.203, 77.678",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,11,11:00–12:00 IST
"13.201,77.678",1,13.2014664,77.6784591,No Junction,Devanahalli Airport,0,"Zone 13.201, 77.678",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"13.195,77.702",1,13.1945792,77.7017453,No Junction,Devanahalli Airport,0,"Zone 13.195, 77.702",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,5,05:00–06:00 IST
"12.934,77.517",1,12.9340743,77.5174863,No Junction,Kengeri,0,"Zone 12.934, 77.517",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,7,07:00–08:00 IST
"12.933,77.695",1,12.9333044,77.6945893,No Junction,HAL Old Airport,0,"Zone 12.933, 77.695",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking Near Traffic Light Or Zebra Cross 50% · No Parking 50%,4,04:00–05:00 IST
"12.933,77.682",1,12.9326847,77.682461,No Junction,HAL Old Airport,0,"Zone 12.933, 77.682",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,15,15:00–16:00 IST
"12.933,77.622",1,12.9332991,77.6215964,No Junction,Adugodi,0,"Zone 12.933, 77.622",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,8,08:00–09:00 IST
"12.985,77.61",1,12.984512,77.610343,No Junction,Shivajinagar,0,"Zone 12.985, 77.61",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,8,08:00–09:00 IST
"12.985,77.571",1,12.9846313,77.5713611,No Junction,Sheshadripuram,0,"Zone 12.985, 77.571",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,11,11:00–12:00 IST
"12.984,77.679",1,12.9839272,77.6791076,No Junction,Banaswadi,0,"Zone 12.984, 77.679",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,4,04:00–05:00 IST
"12.984,77.617",1,12.9835168,77.6170023,No Junction,Pulikeshinagar(F.Town),0,"Zone 12.984, 77.617",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,7,07:00–08:00 IST
"12.985,77.526",1,12.984570471173594,77.52622227,No Junction,Kamakshipalya,0,"Zone 12.985, 77.526",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,5,05:00–06:00 IST
"12.985,77.483",1,12.9848872,77.4828535,No Junction,Kamakshipalya,0,"Zone 12.985, 77.483",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking In A Main Road 50% · Wrong Parking 50%,11,11:00–12:00 IST
"12.984,77.729",1,12.9839322,77.7288707,No Junction,Whitefield,0,"Zone 12.984, 77.729",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,11,11:00–12:00 IST
"13.195,77.687",1,13.1947955,77.6872115,No Junction,Devanahalli Airport,0,"Zone 13.195, 77.687",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,10,10:00–11:00 IST
"13.258,77.718",1,13.2582586,77.7176289,No Junction,Devanahalli Airport,0,"Zone 13.258, 77.718",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,8,08:00–09:00 IST
"13.246,77.713",1,13.2457717,77.7128076,No Junction,Devanahalli Airport,0,"Zone 13.246, 77.713",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,4,04:00–05:00 IST
"13.246,77.712",1,13.2457282,77.7124241,No Junction,Devanahalli Airport,0,"Zone 13.246, 77.712",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"13.245,77.714",1,13.2445894,77.7135374,No Junction,Devanahalli Airport,0,"Zone 13.245, 77.714",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,5,05:00–06:00 IST
"13.196,77.71",1,13.19643,77.709645,No Junction,Devanahalli Airport,0,"Zone 13.196, 77.71",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,7,07:00–08:00 IST
"13.196,77.709",1,13.1964684,77.7087655,No Junction,Devanahalli Airport,0,"Zone 13.196, 77.709",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,11,11:00–12:00 IST
"13.196,77.7",1,13.196048,77.7003643,No Junction,Devanahalli Airport,0,"Zone 13.196, 77.7",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"13.196,77.68",1,13.1960345,77.6804241,No Junction,Devanahalli Airport,0,"Zone 13.196, 77.68",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,16,16:00–17:00 IST
"13.195,77.705",1,13.1950934,77.7045546,No Junction,Devanahalli Airport,0,"Zone 13.195, 77.705",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,9,09:00–10:00 IST
"13.195,77.699",1,13.1945286,77.6985511,No Junction,Devanahalli Airport,0,"Zone 13.195, 77.699",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,11,11:00–12:00 IST
"13.195,77.693",1,13.1946532,77.6925714,No Junction,Devanahalli Airport,0,"Zone 13.195, 77.693",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"12.984,77.728",1,12.9843077,77.7280118,No Junction,Mahadevapura,0,"Zone 12.984, 77.728",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,7,07:00–08:00 IST
"13.007,77.57",1,13.0072469,77.5697014,No Junction,Malleshwaram,0,"Zone 13.007, 77.57",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,8,08:00–09:00 IST
"13.007,77.505",1,13.0073985,77.5054457,No Junction,Peenya,0,"Zone 13.007, 77.505",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,11,11:00–12:00 IST
"13.006,77.702",1,13.0060611,77.7021478,No Junction,K.R. Pura,0,"Zone 13.006, 77.702",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,2,02:00–03:00 IST
"13.006,77.689",1,13.0055728,77.6886611,No Junction,K.R. Pura,0,"Zone 13.006, 77.689",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,5,05:00–06:00 IST
"12.939,77.689",1,12.9390583,77.6886667,No Junction,HAL Old Airport,0,"Zone 12.939, 77.689",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,11,11:00–12:00 IST
"12.939,77.62",1,12.9394027,77.6195177,No Junction,Adugodi,0,"Zone 12.939, 77.62",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,1,01:00–02:00 IST
"12.939,77.618",1,12.9392881,77.617966,No Junction,Adugodi,0,"Zone 12.939, 77.618",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,3,03:00–04:00 IST
"12.939,77.61",1,12.9393266,77.6095412,No Junction,Adugodi,0,"Zone 12.939, 77.61",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,11,11:00–12:00 IST
"12.939,77.547",1,12.9389011,77.546759,No Junction,Banashankari,0,"Zone 12.939, 77.547",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"12.94,77.565",1,12.9401762,77.564638,No Junction,Basavanagudi,0,"Zone 12.94, 77.565",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,10,10:00–11:00 IST
"13.012,77.668",1,13.0119557,77.6679941,No Junction,Banaswadi,0,"Zone 13.012, 77.668",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"12.926,77.625",1,12.9257965,77.6254916,No Junction,Adugodi,0,"Zone 12.926, 77.625",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,9,09:00–10:00 IST
"12.926,77.621",1,12.9264669,77.6205931,No Junction,Madiwala,0,"Zone 12.926, 77.621",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,5,05:00–06:00 IST
"13.016,77.524",1,13.0155316,77.5235756,No Junction,Rajajinagar,0,"Zone 13.016, 77.524",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 50% · Parking In A Main Road 50%,4,04:00–05:00 IST
"13.015,77.762",1,13.0153348,77.761921,No Junction,Mahadevapura,0,"Zone 13.015, 77.762",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,11,11:00–12:00 IST
"13.015,77.7",1,13.0145364,77.7002886,No Junction,K.R. Pura,0,"Zone 13.015, 77.7",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,10,10:00–11:00 IST
"13.015,77.65",1,13.014871,77.6496273,No Junction,Banaswadi,0,"Zone 13.015, 77.65",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 50% · Parking In A Main Road 50%,8,08:00–09:00 IST
"13.015,77.559",1,13.0153503,77.5594894,No Junction,Yeshwanthpura,0,"Zone 13.015, 77.559",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,7,07:00–08:00 IST
"13.015,77.556",1,13.0147097,77.5556167,No Junction,Malleshwaram,0,"Zone 13.015, 77.556",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 50% · Parking In A Main Road 50%,9,09:00–10:00 IST
"13.015,77.538",1,13.0149208,77.5375235,No Junction,Rajajinagar,0,"Zone 13.015, 77.538",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking In A Main Road 50% · Wrong Parking 50%,4,04:00–05:00 IST
"13.015,77.532",1,13.0152314,77.5318721,No Junction,Rajajinagar,0,"Zone 13.015, 77.532",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 33% · Parking On Footpath 33%,7,07:00–08:00 IST
"12.937,77.699",1,12.9374125,77.6991861,No Junction,HAL Old Airport,0,"Zone 12.937, 77.699",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 50% · Parking In A Main Road 50%,9,09:00–10:00 IST
"12.94,77.558",1,12.940137,77.5576986,No Junction,Basavanagudi,0,"Zone 12.94, 77.558",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,7,07:00–08:00 IST
"12.941,77.532",1,12.9406317,77.5322633,No Junction,Byatarayanapura,0,"Zone 12.941, 77.532",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,2,02:00–03:00 IST
"12.941,77.494",1,12.9414237,77.4935008,No Junction,Jnanabharathi,0,"Zone 12.941, 77.494",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,12,12:00–13:00 IST
"12.94,77.748",1,12.9403692,77.7476951,No Junction,Whitefield,0,"Zone 12.94, 77.748",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,11,11:00–12:00 IST
"12.94,77.698",1,12.9402214,77.6981453,No Junction,HAL Old Airport,0,"Zone 12.94, 77.698",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,5,05:00–06:00 IST
"12.94,77.687",1,12.9400183,77.6873517,No Junction,HAL Old Airport,0,"Zone 12.94, 77.687",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,8,08:00–09:00 IST
"13.017,77.546",1,13.01667,77.54553,No Junction,Rajajinagar,0,"Zone 13.017, 77.546",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,2,02:00–03:00 IST
"13.017,77.545",1,13.016556,77.5452476,No Junction,Rajajinagar,0,"Zone 13.017, 77.545",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,0,00:00–01:00 IST
"13.016,77.636",1,13.0156306,77.6359506,No Junction,Banaswadi,0,"Zone 13.016, 77.636",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"13.016,77.557",1,13.0163374,77.5565808,No Junction,Yeshwanthpura,0,"Zone 13.016, 77.557",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"13.016,77.549",1,13.0155383,77.5487367,No Junction,Rajajinagar,0,"Zone 13.016, 77.549",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,11,11:00–12:00 IST
"13.016,77.532",1,13.0155333,77.5316117,No Junction,Rajajinagar,0,"Zone 13.016, 77.532",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"13.007,77.572",1,13.0069602,77.5715089,No Junction,Malleshwaram,0,"Zone 13.007, 77.572",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,10,10:00–11:00 IST
"12.926,77.515",1,12.9262672,77.5152276,No Junction,Kengeri,0,"Zone 12.926, 77.515",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,8,08:00–09:00 IST
"12.926,77.477",1,12.9258225,77.4767094,No Junction,Kengeri,0,"Zone 12.926, 77.477",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,6,06:00–07:00 IST
"12.925,77.696",1,12.9246174,77.6960485,No Junction,Bellandur,0,"Zone 12.925, 77.696",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 50% · Parking In A Main Road 50%,4,04:00–05:00 IST
"12.925,77.639",1,12.924519,77.6385863,No Junction,Adugodi,0,"Zone 12.925, 77.639",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 33% · Wrong Parking 33%,14,14:00–15:00 IST
"12.925,77.637",1,12.9253799,77.6367863,No Junction,Adugodi,0,"Zone 12.925, 77.637",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,2,02:00–03:00 IST
"12.927,77.569",1,12.926693,77.5688128,No Junction,Banashankari,0,"Zone 12.927, 77.569",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,6,06:00–07:00 IST
"12.926,77.738",1,12.9257072,77.7375472,No Junction,Whitefield,0,"Zone 12.926, 77.738",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"12.926,77.698",1,12.9263943,77.6978095,No Junction,Bellandur,0,"Zone 12.926, 77.698",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking In A Main Road 50% · No Parking 50%,5,05:00–06:00 IST
"12.938,77.597",1,12.9384985,77.5968086,No Junction,Wilson Garden,0,"Zone 12.938, 77.597",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,3,03:00–04:00 IST
"13.007,77.583",1,13.006835,77.583221,No Junction,Sadashivanagar,0,"Zone 13.007, 77.583",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,5,05:00–06:00 IST
"13.007,77.58",1,13.0066232,77.5802165,No Junction,Sadashivanagar,0,"Zone 13.007, 77.58",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,5,05:00–06:00 IST
"13.016,77.53",1,13.0157952,77.5299572,No Junction,Rajajinagar,0,"Zone 13.016, 77.53",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,4,04:00–05:00 IST
"13.013,77.698",1,13.0131542,77.6984602,No Junction,K.R. Pura,0,"Zone 13.013, 77.698",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 100%,11,11:00–12:00 IST
"13.013,77.637",1,13.0134802,77.6367424,No Junction,Banaswadi,0,"Zone 13.013, 77.637",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,4,04:00–05:00 IST
"13.013,77.596",1,13.0125465,77.5955019,No Junction,R.T. Nagar,0,"Zone 13.013, 77.596",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 100%,10,10:00–11:00 IST
"13.013,77.594",1,13.012958,77.5937839,No Junction,R.T. Nagar,0,"Zone 13.013, 77.594",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wrong Parking 50% · Defective Number Plate 50%,1,01:00–02:00 IST
"13.013,77.589",1,13.0126466,77.5887143,No Junction,R.T. Nagar,0,"Zone 13.013, 77.589",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,No Parking 50% · Defective Number Plate 50%,4,04:00–05:00 IST
"13.013,77.588",1,13.0131883,77.5882567,No Junction,Sadashivanagar,0,"Zone 13.013, 77.588",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Parking On Footpath 50% · Wrong Parking 50%,3,03:00–04:00 IST
